TransactionID,Age,Gender,State,Bank,AccountType,TransactionAmount,AccountBalance,NumTransactionsDay,TransactionHour,TransactionDay,Channel,LocationMatch,DeviceKnown,PrevFraudFlag,AccountAgeMonths,FailedAttempts,InternationalTransaction,AmountToBalanceRatio,IsFraud
TXN0007177,64.0,f,Rivers,GTBank,Savings,6848.22,124234.65,3,17,Saturday,ATM,No,Yes,0,13,0,No,0.0551,no
TXN0007178,45.0,Male,Kaduna,Sterling,Savings,16857.41,"NGN2,752.44",3,15,Thursday,ATM,Yes,Yes,0,78,0,No,6.1223,False
TXN0007179,70.0,f,Lagos,Sterling,Savings,50076.78,122401.36,1,0,Thursday,WEB,Yes,yes,0,61,0,Yes,0.4091,Clean
TXN0007180,59.0,Female,Bauchi,Stanbic,Savings,40630.84,110651.35,3,13,Sunday,Online,Yes,Yes,1,28,0,No,0.3672,Clean
TXN0007181,24.0,Female,Rivers,Zenith,Savings,17125.98,6568.95,1,1,Sunday,POS,No,yes,0,43,1,No,2.6067,YES
TXN0007182,19.0,M,Bauchi,Fidelity,Savings,38500.95,175395.56,1,5,Monday,POS,yes,Yes,0,49,0,0,0.2195,no
TXN0007183,59.0,male,Bauchi,UBA,Domiciliary,36282.38,127384.05,1,22,Friday,Online,Yes,Yes,0,44,0,No,0.2848,False
TXN0007184,41.0,Female,Kaduna,UBA,Savings,21628.97,146365.22,2,11,Sunday,ATM,yes,Yes,0,18,0,Yes,0.1478,Clean
TXN0007185,21.0,Female,Enugu,FCMB,Savings,6221.97,113181.26,4,7,Monday,Mobile,1,0,0,15,0,1,0.055,Clean
TXN0007186,61.0,FEMALE,Lagos,Sterling,Savings,10692.91,192016.68,2,23,Thursday,atm,Yes,Yes,1,10,0,No,0.0557,No
TXN0007187,36.0,f,Oyo,Fidelity,Current,4480.1,111667290.0,1,6,Monday,POS,Yes,yes,0,34,0,No,0.0401,No
TXN0007188,43.0,Female,Kano,FCMB,Savings,179.4,383176.65,1,17,Sunday,ATM,0,Yes,0,41,3,No,0.0005,No
TXN0007189,28.0,Male,Delta,Zenith,Domiciliary,2098.82,431051.98,2,10,Tuesday,atm,Yes,1,0,50,0,0,0.0049,false
TXN0007190,57.0,female,Delta,UBA,Domiciliary,35638.94,194564.33,3,20,Saturday,mobile,Yes,yes,0,37,1,No,0.1832,NO
TXN0007191,67.0,male,Kaduna,FCMB,Current,851.49,364157.63,4,19,Sunday,atm,yes,Yes,0,19,1,No,0.0023,0
TXN0007192,60.0,Male,Rivers,UBA,Savings,-12764.5,384894.38,4,,Tuesday,pos,Yes,Unknown,0,29,0,No,0.0332,0
TXN0007193,28.0,m,Bauchi,Sterling,Current,106328.23,45571.41,1,10,Wednesday,Mobile,No,Yes,0,25,0,Yes,2.3332,No
TXN0007194,62.0,Male,Enugu,FCMB,Savings,39647.82,765651.55,3,7,Monday,Mobile,yes,yes,0,45,1,no,0.0518,False
TXN0007195,20.0,male,Rivers,UBA,SAV,34719.2,46680.86,2,19,Saturday,Online,Yes,Unknown,0,29,0,No,0.7437,False
TXN0007196,29.0,M,Kaduna,FCMB,savings,8029.55,2806.98,2,16,Monday,ATM,Yes,Yes,0,38,0,No,2.8595,no
TXN0007197,20.0,F,Abuja,Sterling,Current,25661.72,491416.02,3,21,Thursday,Online,Yes,No,0,22,0,No,0.0522,NO
TXN0007198,59.0,Female,Kano,UBA,DOM,17264.35,37985.92,6,12,Monday,Mobile,Yes,Yes,0,24,0,No,0.4545,0
TXN0007199,44.0,male,Enugu,Zenith,Current,24442.48,131604.09,2,19,Sunday,mobile,Yes,No,0,1,0,No,0.1857,no
TXN0007200,66.0,f,Rivers,Fidelity,Savings,14309.38,529362.24,3,11,Saturday,Mobile,Yes,Yes,0,23,1,No,0.027,Clean
TXN0007201,71.0,M,Delta,Zenith,Savings,18926.84,7607.24,1,22,Wednesday,WEB,Yes,Yes,0,15,0,no,2.4877,0
TXN0007202,19.0,F,Enugu,Sterling,Current,111410.67,47065.3,1,22,Thursday,online,Yes,Yes,0,24,2,No,2.3671,No
TXN0007203,66.0,Female,Bauchi,GTBank,current,9986.31,140789.64,1,10,Wednesday,Mobile,No,Yes,0,58,0,No,0.0709,0
TXN0007204,33.0,FEMALE,Oyo,Sterling,current,6098.1,215674.82,1,20,Tuesday,ATM,No,0,1,31,0,No,0.0283,Yes
TXN0007205,19.0,f,Lagos,Zenith,Current,14877.58,247044.84,1,12PM,Thursday,Transfer,Yes,No,0,45,0,no,0.0602,False
TXN0007206,71.0,female,Oyo,FCMB,Current,18575.27,322924.95,6,8,Friday,atm,Yes,Yes,0,54,0,No,0.0575 ratio,NO
TXN0007207,47.0,F,Kaduna,Fidelity,Domiciliary,2237.97,27667.06,1,6,Wednesday,Mobile,No,Yes,0,50,0,0,0.0809,Clean
TXN0007208,37.0,f,Abuja,Sterling,savings,40993.82,69314.21,2,9,Friday,Online,No,No,0,55,1,Yes,0.5914,False
TXN0007209,55.0,Male,Anambra,FCMB,Current,13706.82,187897.93,1,20,Friday,Mobile,No,yes,0,9,0,no,0.0729,No
TXN0007210,45.0,M,Abuja,Fidelity,Current,13326.22,188453.18,2,11,Wednesday,Online,Yes,No,0,54,0,No,0.0707,0
TXN0007211,42.0,F,Bauchi,Stanbic,Domiciliary,26885.08,55237.25,1,7,Sunday,Mobile,Yes,Yes,0,17,0,no,0.4867,No
TXN0007212,49.0,M,Abuja,Access,current,37097.05,54408.92,2,11,Thursday,Mobile,Yes,1,0,38,0,No,0.6818,CLEAN
TXN0007213,27.0,MALE,Kano,Fidelity,savings,"NGN106,611.01",57991.06,2,11,Saturday,Transfer,Yes,Yes,0,75,0,No,1.8384,False
TXN0007214,59.0,male,Anambra,Fidelity,Savings,4764.48,333955.02,2,13,Friday,ATM,1,No,0,62,0,No,0.0143,No
TXN0007215,57.0,Male,Kaduna,Access,Savings,10599.22,360378.65,5,10,Thursday,Mobile,Yes,Yes,0,36,1,No,0.0294,false
TXN0007216,50.0,Female,Lagos,Sterling,current,4605.8,2240.78,6,13,Friday,Online,yes,No,0,70,1,No,2.0545,False
TXN0007217,30.0,Female,Rivers,FCMB,current,53185.36,58960.03,6,13,Wednesday,MOBILE,TRUE,Yes,0,28,0,No,0.902,Clean
TXN0007218,73.0,F,Oyo,Stanbic,Current,"NGN19,879.12",74645.82,3,10:00,Monday,Mobile,no,Yes,0,8,0,No,0.2663,no
TXN0007219,58.0,Female,Kano,UBA,Current,47838.03,605854.8,3,1,Saturday,Mobile,yes,no,0,35,1,No,0.079,No
TXN0007220,71.0,Male,Lagos,FirstBank,SAV,105370.96,432810.73,3,21,Thursday,Mobile,Yes,No,0,41,0,No,0.2435,No
TXN0007221,59.0,male,Kano,Fidelity,SAV,19974.18,148460.37,4,7,Friday,ATM,no,Yes,0,25,0,No,0.1345,0
TXN0007222,64.0,FEMALE,Bauchi,GTBank,savings,3143.38,7033.13,1,6,Monday,Online,Yes,No,0,45,0,No,0.4469,no
TXN0007223,54.0,m,Abuja,Polaris,Savings,11206.75,31833.7,1,14,Saturday,online,No,no,0,80,0,1,0.352,false
TXN0007224,71.0,f,Lagos,FCMB,Domiciliary,921.51,85428.85,1,3,Monday,Online,Yes,No,0,12,0,1,0.0108,Clean
TXN0007225,33.0,female,Enugu,GTBank,Savings,47311.76,479257.87,4,0,Monday,POS,0,Yes,0,30,2,No,0.0987,Yes
TXN0007226,62.0,Male,Enugu,UBA,current,451.22,14924.06,3,2,Saturday,Online,Yes,No,0,55,0,No,0.0302,no
TXN0007227,39.0,FEMALE,Oyo,Fidelity,Savings,22423.54,235066.25,1,20,Wednesday,Mobile,No,Yes,0,22,0,No,0.0954,no
TXN0007228,74.0,Female,Abuja,Stanbic,Domiciliary,2804.97,31829.02,6,5,Wednesday,Online,Yes,No,1,77,0,no,0.0881,False
TXN0007229,37.0,female,Lagos,GTBank,Current,189.66,106346.1,1,18,Wednesday,WEB,Yes,Yes,1,64,0,No,0.0018,false
TXN0007230,67.0,F,Oyo,Zenith,savings,7397.91,218488.74,6,1,Wednesday,Online,Yes,Yes,0,30,2,no,0.0339,No
TXN0007231,60.0,MALE,Delta,Sterling,Current,20065.8,176889.76,1,14,Thursday,ATM,Yes,Yes,0,14,1,No,0.1134,NO
TXN0007232,44.0,M,Rivers,Polaris,Savings,1951.41,224247.61,3,18,Sunday,POS,Yes,Yes,0,32 months,0,No,0.0087,False
TXN0007233,58.0,Male,Bauchi,Polaris,Domiciliary,23855.52,251973.17,3,20,Friday,Mobile,yes,Yes,1,1,1,No,0.0947,CLEAN
TXN0007234,33.0,F,Oyo,FirstBank,Current,27867.95,54736.84,1,18,Thursday,ATM,no,No,0,61,0,1,0.5091,no
TXN0007235,51.0,Male,Delta,GTBank,Savings,87413.62,67890.72,1,23,Monday,Mobile,0,1,0,55,0,No,1.2875,False
TXN0007236,49.0,f,Abuja,GTBank,C,57449160.0,253713.3,3,22,Saturday,Mobile,0,Yes,0,25,1,No,0.2264,0
TXN0007237,43.0,F,Rivers,Polaris,Current,20913.38,5911.44,1,8,Friday,atm,Y,no,0,3,1,No,3.5372,False
TXN0007238,42.0,F,Bauchi,FirstBank,Domiciliary,39420.01,108372.4,1,18,Friday,POS,No,0,0,29,0,No,0.3637,No
TXN0007239,19.0,m,Anambra,FCMB,Current,11299.81,379619.88,1,12,Saturday,Mobile,Yes,No,0,20,1,no,0.0298,NO
TXN0007240,29.0,male,Kano,GTBank,savings,"NGN22,029.86",324428.68,3,7,Saturday,POS,No,No,0,44,1,no,0.0679,no
TXN0007241,57.0,Female,Anambra,Access,savings,12910.79,244678.88,1,23,Monday,Transfer,No,No,1,37,0,No,0.0528,0
TXN0007242,26.0,Female,Abuja,UBA,Domiciliary,10276.08,3267.66,2,20,Tuesday,Transfer,Yes,Yes,0,17,0,No,3.1438 ratio,false
TXN0007243,29.0,F,Kano,Stanbic,C,32515.72,327969.95,4,5,Sunday,mobile,No,No,1,64,0,Yes,0.0991,Fraud
TXN0007244,43.0,FEMALE,Oyo,Sterling,Current,8798.25,363991.08,1,09:00,Saturday,Transfer,Yes,No,0,1,0,No,0.0242,0
TXN0007245,26.0,female,Delta,UBA,Domiciliary,11973.17,163449.4,1,8,Friday,Transfer,Yes,Yes,0,2,0,Yes,0.0733,CLEAN
TXN0007246,27.0,f,Delta,Polaris,savings,11438.9,53268.69,3,14,Sunday,POS,0,No,0,64,0,No,0.2147,False
TXN0007247,49.0,Male,Anambra,Sterling,Current,51083.22,100980.32,1,13,Sunday,Online,Yes,yes,0,60,0,No,0.5059,Clean
TXN0007248,74.0,Female,Lagos,FirstBank,Current,4670.43,215713.59,2,1,Thursday,ATM,Yes,Yes,0,33,0,No,0.0217,NO
TXN0007249,51.0,Male,Rivers,Sterling,DOM,12010.47,251520.01,2,0,Friday,ATM,Yes,Yes,0,51,0,no,0.0478,False
TXN0007250,65.0,female,Lagos,Polaris,Savings,54702.36,63089.25,5,10,Sunday,POS,yes,Yes,0,60,0,Yes,0.867,Clean
TXN0007251,37.0,Male,Lagos,Zenith,Savings,385.57,59193.72,6,14,Saturday,atm,yes,Yes,0,46,1,Yes,0.0065,0
TXN0007252,56.0,Male,Oyo,Zenith,Current,73848.93,199873.92,3,14,Saturday,POS,Yes,Yes,0,51,0,no,0.3695,NO
TXN0007253,19.0,F,Kaduna,Access,Savings,57291.23,173924.45,1,5,Monday,pos,Yes,Yes,0,25,0,no,0.3294,False
TXN0007254,18.0,M,Lagos,UBA,current,13525.6,107984.43,3,0,Sunday,POS,No,No,0,77,1,Yes,0.1253,Fraud
TXN0007255,68.0,female,Kaduna,UBA,Savings,26462.58,81776.45,4,16:00,Monday,ATM,No,yes,0,1,1,no,0.3236,False
TXN0007256,53.0,M,Oyo,UBA,Savings,117949.13,160573.6,4,2,Saturday,Mobile,No,Yes,0,22,0,No,0.7345,NO
TXN0007257,41.0,M,Rivers,Access,savings,20239.12,4945.64,1,13,Thursday,Transfer,Yes,Yes,0,40,0,No,4.0915,no
TXN0007258,71 years,M,Delta,Sterling,Savings,2548.01,11806.1,1,19,Monday,Mobile,Yes,Yes,0,53,1,No,0.2158,No
TXN0007259,44.0,FEMALE,Oyo,Stanbic,Domiciliary,48042.32,127676.17,4,11,Friday,Mobile,1,Yes,0,33,0,No,0.3763,False
TXN0007260,19.0,Female,Anambra,Zenith,savings,3601.14,35411.28,1,19,Wednesday,Mobile,0,No,0,37,0,no,0.1017,false
TXN0007261,48 years,Female,Bauchi,Stanbic,savings,7435.62,223604.3,3,11,Thursday,Online,Yes,No,0,28,0,No,0.0333,no
TXN0007262,74.0,Female,Abuja,GTBank,savings,51690.86,222001.1,4,4,Monday,online,FALSE,Yes,0,45,0,No,0.2328,NO
TXN0007263,31.0,Male,Kaduna,Access,Savings,7393.84,185661.54,4,5,Tuesday,POS,Yes,Yes,0,12,0,no,0.0398,no
TXN0007264,19.0,FEMALE,Kano,FirstBank,Savings,34170.72,350891.54,3,19,Tuesday,POS,yes,No,0,47,0,No,0.0974,No
TXN0007265,46.0,Male,Abuja,FCMB,Savings,14840.41,22769.13,2,22,Wednesday,ATM,Yes,No,0,31,0,No,0.6517,Clean
TXN0007266,32.0,m,Lagos,UBA,Savings,35651.77,45011.86,1,14,Sunday,ATM,No,no,0,29,0,yes,0.792,No
TXN0007267,29.0,Female,Rivers,Fidelity,Current,6610.61,43612.87,6,1,Sunday,Mobile,Yes,Yes,0,20,0,No,0.1516,Clean
TXN0007268,54.0,FEMALE,Anambra,Zenith,Current,13599.46,228756.71,1,7,Friday,POS,FALSE,No,0,30,1,No,0.0594,NO
TXN0007269,45.0,female,Kano,FCMB,Current,9574.06,110516.17,3,19,Saturday,Transfer,Yes,No,0,51,1,No,0.0866,CLEAN
TXN0007270,37.0,F,Oyo,Access,Savings,7160.21,43688.43,1,5,Wednesday,Online,No,Yes,0,1,1,yes,0.1639,No
TXN0007271,56.0,male,Delta,Polaris,Current,9437.61,22001.55,5,16,Friday,Online,No,No,1,78,0,No,0.4289,false
TXN0007272,41.0,Female,Oyo,Zenith,Savings,"NGN9,751.81",335261.87,3,17,Saturday,Mobile,No,No,0,30,0,No,0.0291,No
TXN0007273,38.0,F,Oyo,Polaris,Savings,77738.32,176711.19,1,13:00,Saturday,ATM,No,yes,0,66,0,No,0.4399,0
TXN0007274,27.0,Female,Bauchi,Zenith,Current,19047.98,112783380.0,2,19,Sunday,Mobile,yes,No,0,44,0,Yes,0.1689,no
TXN0007275,63.0,M,Anambra,UBA,Domiciliary,15499.84,504892.78,4,9,Tuesday,POS,No,Unknown,0,15,0,No,0.0307 ratio,False
TXN0007276,31.0,female,Anambra,Polaris,savings,17495.16,284159.5,5,12,Monday,Mobile,Yes,yes,0,43,1,Yes,0.0616,false
TXN0007277,54.0,Female,Lagos,Stanbic,current,138868.83,29424.38,4,16,Wednesday,ATM,Yes,Yes,0,11,1,0,4.7194,No
TXN0007278,35.0,MALE,Lagos,UBA,Domiciliary,26503.24,106431.3,3,0,Monday,Transfer,1,no,0,64,0,Yes,0.249,no
TXN0007279,41.0,Female,Abuja,FCMB,Domiciliary,30391.58,99852.76,1,22,Tuesday,POS,Yes,Yes,0,20,0,No,0.3044,no
TXN0007280,31.0,F,Anambra,FCMB,Savings,9408.16,278960.55,1,7,Friday,Online,Yes,No,0,22,0,no,0.0337,NO
TXN0007281,51.0,m,Delta,Fidelity,Savings,15944.6,24217.0,3,15,Sunday,Mobile,Yes,Yes,0,52,0,no,0.6584,NO
TXN0007282,29.0,male,Lagos,GTBank,savings,5085.53,90163.5,5,12,Saturday,Mobile,yes,Unknown,0,31,0,No,0.0564,no
TXN0007283,39.0,male,Rivers,FCMB,Savings,28894.61,151813.13,1,6,Monday,POS,Yes,No,0,31,2,Yes,0.1903,False
TXN0007284,73.0,female,Bauchi,FCMB,Current,10558.72,435759.33,1,18,Tuesday,Mobile,No,No,0,36,1,No,0.0242,0
TXN0007285,23.0,m,Abuja,Sterling,Savings,34486.78,344289.2,2,7,Thursday,Online,Yes,No,0,81,0,yes,0.1002,false
TXN0007286,53.0,Female,Kano,FCMB,Savings,5993.3,114486.49,3,23,Saturday,POS,Yes,Yes,0,1,0,No,0.0523,NO
TXN0007287,62.0,male,Kaduna,Polaris,savings,12917.03,139985.32,3,20,Wednesday,Online,No,Yes,0,16,0,No,0.0923,Clean
TXN0007288,53yrs,M,Delta,FCMB,Savings,15927.88,286988.77,4,11,Friday,Mobile,No,Yes,0,31,0,No,0.0555,No
TXN0007289,39yrs,Male,Kano,FCMB,Current,4553.8,204614.35,1,23,Friday,Online,Yes,yes,0,35,1,no,0.0223,0
TXN0007290,31.0,Male,Rivers,Sterling,Savings,1803.28,317211.33,5,15,Thursday,Mobile,no,Yes,1,28,0,yes,0.0057,true
TXN0007291,33.0,Female,Bauchi,Fidelity,Domiciliary,9533.99,339404.61,6,12,Saturday,ATM,Yes,no,0,20,1,No,0.0281,CLEAN
TXN0007292,53.0,F,Bauchi,Access,Domiciliary,19680.52,268092.84,4,17,Saturday,POS,yes,yes,0,46,0,No,0.0734,no
TXN0007293,73.0,FEMALE,Delta,Sterling,Current,26437.64,1413.37,1,12,Wednesday,POS,Yes,Yes,0,27,1,No,18.6922,false
TXN0007294,42.0,female,Oyo,GTBank,savings,13846.43,55862.71,1,20,Sunday,Mobile,Yes,No,0,77,0,No,0.2479,NO
TXN0007295,49.0,F,Enugu,Fidelity,Savings,17342.56,77505.68,1,18,Monday,POS,Yes,yes,0,68,0,No,0.2238,CLEAN
TXN0007296,50.0,Male,Bauchi,Fidelity,Domiciliary,19587.36,169941.11,3,5,Tuesday,Online,Yes,Yes,0,29,1,No,0.1153,0
TXN0007297,62.0,Female,Anambra,Sterling,Domiciliary,17931.43,54978.7,4,11,Tuesday,WEB,1,Yes,0,31,0,No,0.3261,no
TXN0007298,53.0,Female,Enugu,Access,DOM,,58636.31,2,5,Monday,Online,No,Unknown,0,5,1,No,0.0404,CLEAN
TXN0007299,37 years,male,Anambra,UBA,Savings,-12979.89,76674.61,2,18,Sunday,mobile,yes,Yes,0,,0,No,0.1693,CLEAN
TXN0007300,35.0,Male,Oyo,Access,Savings,5714.31,466280.06,6,22,Monday,Online,Yes,No,0,23,0,No,0.0123,NO
TXN0007301,55yrs,F,Oyo,UBA,Savings,19075.08,86213.41,1,15,Wednesday,Mobile,Yes,Yes,0,46,0,No,0.2213,NO
TXN0007302,20.0,m,Oyo,Zenith,Savings,35478.32,,1,13,Thursday,Online,Yes,Yes,0,4,0,no,1.5601,No
TXN0007303,40.0,female,Lagos,Access,Savings,21656.96,956.41,1,23,Tuesday,Transfer,Yes,yes,0,57,1,No,22.6204,No
TXN0007304,49.0,female,Kaduna,Access,Savings,6269.99,40498.46,4,11,Thursday,Transfer,Y,Yes,0,32,0,0,0.1548,Clean
TXN0007305,62.0,male,Oyo,Zenith,Current,5822.17,419067.92,1,17,Wednesday,ATM,No,no,0,69,1,No,0.0139,Clean
TXN0007306,33.0,Female,Anambra,Stanbic,SAV,942.5,465139.04,2,15,Sunday,Online,Yes,Yes,0,37,0,No,0.002,no
TXN0007307,22.0,Male,Anambra,UBA,Savings,13894.74,112935.01,4,16,Monday,ATM,Yes,Yes,0,23,1,No,0.123,NO
TXN0007308,21.0,MALE,Abuja,Sterling,DOM,14178.8,155922.79,6,15,Saturday,Online,Yes,yes,0,27,0,No,0.0909,CLEAN
TXN0007309,38.0,male,Kaduna,UBA,savings,6743.97,238385.02,3,10,Tuesday,ATM,Yes,Yes,0,1,2,No,0.0283,no
TXN0007310,57.0,F,Delta,Sterling,current,36125.48,8626.51,1,15,Thursday,Online,yes,Yes,0,47,0,No,4.1872,false
TXN0007311,68.0,Male,Delta,UBA,SAV,12213.83,70334.39,3,8,Friday,ATM,yes,Yes,0,80,,No,0.1737,Clean
TXN0007312,31.0,male,Kaduna,Zenith,savings,27671.26,154187.0,1,14,Tuesday,pos,No,Yes,0,7,0,No,0.1795,NO
TXN0007313,56.0,Male,Kano,Polaris,savings,25546.17,342790.52,2,17,Friday,Online,Yes,No,0,1,0,Yes,0.0745,false
TXN0007314,48.0,Male,Lagos,Zenith,Current,23205.32,194648.9,1,7,Friday,pos,Yes,Yes,0,85,0,No,0.1192,0
TXN0007315,31.0,Female,Enugu,Polaris,Current,59667.15,64631.62,1,17,Friday,Mobile,Yes,No,0,7,0,No,0.9232,no
TXN0007316,23.0,M,Delta,Access,CUR,400.44,361162.37,7,2,Friday,ATM,Yes,Yes,1,43,1,No,0.0011,No
TXN0007317,29.0,Male,Oyo,Zenith,Current,1761.56,163873.41,5,4,Saturday,mobile,0,Yes,0,49,0,0,0.0107,false
TXN0007318,33.0,Male,Delta,UBA,Savings,32016.01,266001.28,1,1,Tuesday,POS,Yes,Yes,0,36,2,No,0.1204,0
TXN0007319,34.0,female,Oyo,Zenith,savings,10905.55,73043.79,2,10,Friday,POS,no,Yes,0,1,0,No,0.1493,NO
TXN0007320,62.0,F,Anambra,Fidelity,Current,107668.15,,4,18,Saturday,Mobile,Yes,yes,0,70,0,No,214.9065,0
TXN0007321,40.0,F,Oyo,FCMB,savings,6096.82,27258.61,2,22,Tuesday,POS,No,Yes,0,28,0,No,0.2237,NO
TXN0007322,31.0,M,Oyo,Stanbic,Savings,5065.73,392959.38,5,1,Monday,mobile,yes,No,1,68,0,yes,0.0129,True
TXN0007323,24.0,f,Lagos,Polaris,Current,"NGN22,181.76",5052.76,1,17,Thursday,ATM,Yes,No,0,65,0,no,4.3892,no
TXN0007324,63.0,Male,Abuja,UBA,Savings,8192.65,135965.64,2,6,Sunday,POS,Yes,yes,0,90,0,0,0.0603,no
TXN0007325,49.0,Male,Oyo,Access,SAV,10406.57,78923.25,1,15,Thursday,online,Yes,Yes,0,43,0,No,-0.1319,false
TXN0007326,32.0,male,Enugu,Stanbic,Savings,63465.38,84207.01,3,0,Sunday,WEB,0,Yes,0,23,0,Yes,0.7537,No
TXN0007327,61.0,Male,Kano,GTBank,current,664.83,76828.57,3,12,Sunday,Online,TRUE,No,0,16,2,No,0.0087,false
TXN0007328,34.0,F,Lagos,UBA,Savings,18942.64,10470.99,3,2,Thursday,Transfer,Yes,Yes,0,1,0,Yes,1.8089,Clean
TXN0007329,58.0,F,Abuja,FirstBank,Savings,10195.43,19572.78,3,17,Monday,Mobile,1,No,0,46,0,No,0.5209,NO
TXN0007330,71.0,f,Kano,Access,Savings,10615.89,9751.09,3,3,Thursday,Mobile,yes,Yes,0,37,0,no,1.0886,False
TXN0007331,64.0,FEMALE,Bauchi,Zenith,Savings,7119.12,8312.3,1,19,Saturday,POS,Yes,Yes,0,1,0,No,0.8564,No
TXN0007332,61.0,m,Anambra,UBA,Current,3621.31,13424.81,2,16,Monday,POS,No,yes,1,55,0,No,0.2697,0
TXN0007333,51.0,Male,Rivers,Zenith,Savings,877.25,178913.98,2,4,Wednesday,POS,No,Yes,0,59,0,No,0.0049,false
TXN0007334,22.0,FEMALE,Anambra,Polaris,Current,109944.77,18190.49,2,6,Tuesday,Mobile,Yes,0,0,96,1,No,6.0437,no
TXN0007335,62.0,Male,Bauchi,Access,Savings,26997.17,45468.72,7,8,Sunday,mobile,Yes,No,0,28,0,no,0.5937,Clean
TXN0007336,44.0,male,Kano,FCMB,current,37537.61,160481.5,3,3,Wednesday,atm,yes,0,0,30,0,No,0.2339,No
TXN0007337,69.0,female,Kaduna,Fidelity,Savings,1680.28,17862.41,6,21,Monday,POS,Yes,No,0,44,0,No,0.0941,false
TXN0007338,40.0,Male,Anambra,GTBank,Current,373.71,361619.53,1,8,Friday,mobile,Yes,yes,1,77,0,No,0.001,No
TXN0007339,57.0,male,Delta,Polaris,Current,22925.32,97365.0,1,16,Monday,ATM,Yes,Yes,0,19,0,Yes,0.2355,False
TXN0007340,31.0,Male,Enugu,Stanbic,SAV,32168.59,-494758.86,2,9,Saturday,Mobile,Yes,Unknown,0,50,0,No,0.065,NO
TXN0007341,32.0,Female,Bauchi,Fidelity,current,12557.64,32073.83,6,16,Tuesday,Online,Yes,Yes,0,55,0,No,0.3915,No
TXN0007342,60.0,m,Enugu,UBA,current,12265.57,4665.47,1,23,Wednesday,mobile,N,Yes,0,40,0,No,2.6284,false
TXN0007343,50.0,Male,Lagos,Fidelity,Savings,12132.18,133842.71,4,11,Monday,POS,Yes,no,0,33,0,No,0.0906,False
TXN0007344,70.0,Male,Bauchi,Access,current,4144.16,59789.45,4,9,Tuesday,POS,FALSE,No,0,47,1,No,0.0693,0
TXN0007345,48.0,M,Oyo,GTBank,savings,35051.81,127431.75,4,10,Friday,ATM,Yes,Yes,0,44,0,no,0.2751,Clean
TXN0007346,52.0,FEMALE,Kaduna,Fidelity,SAV,6057.93,96268.38,2,12,Saturday,POS,yes,Yes,0,34,1,0,0.0629,CLEAN
TXN0007347,34.0,Male,Abuja,Polaris,Savings,9804.24,91640.04,3,16,Wednesday,Transfer,No,0,0,37,0,No,0.107,0
TXN0007348,45.0,Female,Abuja,FirstBank,SAV,27812.18,285750.28,2,22,Wednesday,Mobile,Yes,1,0,16,0,No,0.0973,False
TXN0007349,36.0,FEMALE,Rivers,Polaris,Current,100.0,31948.17,1,14,Thursday,MOBILE,Yes,no,0,53,0,No,0.0031,0
TXN0007350,63.0,Male,Rivers,Zenith,Current,36338.35,103862.59,4,4,Wednesday,POS,Yes,No,0,42,0,0,0.3499,no
TXN0007351,71.0,Female,Oyo,Fidelity,Current,-57339.33,80679.24,3,10,Sunday,Online,Yes,Yes,0,1,0,Yes,0.7107,0
TXN0007352,40.0,female,Enugu,GTBank,Current,1324.93,168022.63,1,23,Thursday,POS,No,no,0,30,0,No,0.0079,no
TXN0007353,49.0,F,Lagos,Zenith,Current,22389.16,7714.94,3,12,Wednesday,POS,Yes,1,0,30,1,No,2.9017,CLEAN
TXN0007354,57.0,MALE,Delta,UBA,Current,13125.61,113068.54,2,5,Wednesday,ATM,Yes,Yes,1,21,0,No,0.1161,NO
TXN0007355,30.0,Male,Rivers,FirstBank,savings,2042.82,97668.6,2,9,Monday,ATM,Yes,No,0,42,1,No,0.0209,False
TXN0007356,37.0,m,Bauchi,Zenith,Current,"₦28,660.76",545048.57,1,19,Friday,Online,Yes,Yes,0,37,0,No,0.0526,0
TXN0007357,52.0,m,Anambra,Polaris,Domiciliary,23689.29,211478.56,1,2,Saturday,ATM,No,yes,0,41,0,No,0.112,False
TXN0007358,22.0,Male,Kano,FirstBank,Savings,25726.71,25259.0,1,2,Friday,Online,Yes,No,0,1,0,No,1.0185,No
TXN0007359,26.0,Male,Kaduna,Sterling,DOM,41982.48,106762.2,3,0,Wednesday,Mobile,0,Yes,0,8,0,no,0.3932,false
TXN0007360,46.0,f,Bauchi,FirstBank,Domiciliary,8454.01,229688.95,2,1,Wednesday,Online,Yes,Yes,0,39,1,No,0.0368,No
TXN0007361,23.0,M,Anambra,Polaris,Savings,28257.84,111530.14,8,4,Thursday,ATM,TRUE,Yes,0,33,1,No,0.2534,Clean
TXN0007362,42.0,F,Enugu,GTBank,savings,33997.9,66171.79,1,13,Friday,ATM,Yes,No,0,45,0,0,0.5138,No
TXN0007363,48.0,male,Enugu,Zenith,Savings,4622.57,70898.36,1,6,Sunday,atm,no,No,1,49,1,no,0.0652,no
TXN0007364,39.0,female,Lagos,Zenith,Savings,"₦78,702.79",68593.66,1,11,Saturday,WEB,Yes,Yes,0,22,1,no,1.1474,CLEAN
TXN0007365,19.0,MALE,Oyo,Stanbic,Current,"NGN10,387.17",3023.44,3,3,Monday,Transfer,N,Yes,0,39,0,No,3.4344,no
TXN0007366,62.0,Male,Enugu,Stanbic,Current,31268.6,196731.56,2,17,Friday,ATM,yes,No,0,32,0,No,0.1589,0
